# Expression Atlas
# Query: Genes matching: 'default query', specifically up/down differentially expressed in 2 comparisons  given the adjusted p-value cutoff 1 and log2-fold change cutoff 0 in experiment E-ENAD-3
# Timestamp: Mon, 17-Nov-2025 13:52:35
Gene ID	Gene Name	'drought environment' vs 'none' in 'leaf' .foldChange	'drought environment' vs 'none' in 'leaf'.pValue	'drought environment' vs 'none' in 'root' .foldChange	'drought environment' vs 'none' in 'root'.pValue
PRUPE_5G186400	PRUPE_5G186400	0.1	0.998696915227065	-0.6	0.223313405779862
PRUPE_5G186500	PRUPE_5G186500	0.3	0.830491823394156		
PRUPE_5G186600	PRUPE_5G186600			0.1	0.940951907355004
PRUPE_5G186700	PRUPE_5G186700			0.2	0.925946868750167
PRUPE_5G186800	PRUPE_5G186800			0.1	0.944646663958917
PRUPE_5G187000	PRUPE_5G187000	0.1	0.998696915227065	1.0	0.0823825403320864
PRUPE_5G187100	PRUPE_5G187100	0.2	0.998696915227065	0.4	0.539062322199752
PRUPE_5G187500	PRUPE_5G187500			0.3	0.731560853423246
PRUPE_5G187600	PRUPE_5G187600	-0.2	0.998696915227065	-0.4	0.453786342719514
PRUPE_5G187700	PRUPE_5G187700	0.1	0.998696915227065	-0.2	0.81747966569167
PRUPE_5G187800	PRUPE_5G187800			-0.7	0.0864735498372227
PRUPE_5G187900	PRUPE_5G187900			-0.1	0.888276280159062
PRUPE_5G188000	PRUPE_5G188000	-0.2	0.888651873385688	-0.2	0.697538810747472
PRUPE_5G188100	PRUPE_5G188100			0.1	0.935970122358067
PRUPE_5G188200	PRUPE_5G188200	-0.3	0.990579582221226	0.1	0.900840933927798
PRUPE_5G188300	PRUPE_5G188300	0.1	0.998696915227065	0.4	0.0812123781406478
PRUPE_5G188500	PRUPE_5G188500			-0.4	0.402549567555359
PRUPE_5G188900	PRUPE_5G188900			0.1	0.96202329986929
PRUPE_5G189000	PRUPE_5G189000			0.4	0.759999602373967
PRUPE_5G189200	PRUPE_5G189200	-0.1	0.998696915227065	-0.4	0.157187211828473
PRUPE_5G189400	PRUPE_5G189400			0.2	0.755516938762627
PRUPE_5G189500	PRUPE_5G189500			0.2	0.851923658880681
PRUPE_5G189700	PRUPE_5G189700			-0.9	0.0532488512192951
PRUPE_5G189800	PRUPE_5G189800	-0.2	0.943938184307379	-0.6	0.282402137660863
PRUPE_5G189900	PRUPE_5G189900	-0.2	0.892558129482047	-0.3	0.56288503239074
PRUPE_5G190000	PRUPE_5G190000	-0.1	0.998696915227065	-0.1	0.873656307185352
PRUPE_5G190100	PRUPE_5G190100			-0.6	0.392590449956996
PRUPE_5G190400	PRUPE_5G190400			-1.1	0.173193169572518
PRUPE_5G190800	PRUPE_5G190800			-0.3	0.84428644486024
PRUPE_5G190900	PRUPE_5G190900	0.3	0.89476061158382	0.2	0.805317580621344
PRUPE_5G191100	PRUPE_5G191100			0.5	0.715553733073041
PRUPE_5G191200	PRUPE_5G191200			0.3	0.831255401005313
PRUPE_5G191400	PRUPE_5G191400			-0.2	0.455381736644729
PRUPE_5G191600	PRUPE_5G191600			-0.5	0.367146398284567
PRUPE_5G191700	PRUPE_5G191700			-0.1	0.947068499763455
PRUPE_5G191900	PRUPE_5G191900			-0.4	0.767868083542754
PRUPE_5G192000	PRUPE_5G192000			0.1	0.920567837950164
PRUPE_5G192100	PRUPE_5G192100			-0.1	0.956372771684337
PRUPE_5G192200	PRUPE_5G192200			-0.4	0.485994737145074
PRUPE_5G192300	PRUPE_5G192300			0.2	0.905461177970126
PRUPE_5G192400	PRUPE_5G192400			0.6	0.631998037458448
PRUPE_5G192500	PRUPE_5G192500			0.6	0.540513096397145
PRUPE_5G192600	PRUPE_5G192600			-0.9	0.102823647545909
PRUPE_5G192700	PRUPE_5G192700			-0.5	0.540413190370196
PRUPE_5G192800	PRUPE_5G192800			-0.3	0.757802786173887
PRUPE_5G192900	PRUPE_5G192900	-0.1	0.998696915227065	-0.3	0.772929165437674
PRUPE_5G193100	PRUPE_5G193100	0.1	0.998696915227065	-0.2	0.834419437760302
PRUPE_5G193200	PRUPE_5G193200	0.3	0.894414385152002		
PRUPE_5G193300	PRUPE_5G193300			0.6	0.413110653041416
PRUPE_5G193500	PRUPE_5G193500	-0.1	0.998696915227065		
PRUPE_5G193600	PRUPE_5G193600			0.2	0.886138522483111
PRUPE_5G193700	PRUPE_5G193700			-0.3	0.580089869561509
PRUPE_5G193800	PRUPE_5G193800	-0.3	0.972465196756267	0.1	0.965416496004357
PRUPE_5G194000	PRUPE_5G194000			0.4	0.796853687509298
PRUPE_5G194100	PRUPE_5G194100			0.1	0.965543526369937
PRUPE_5G194200	PRUPE_5G194200	0.1	0.998696915227065	-0.3	0.580089869561509
PRUPE_5G194300	PRUPE_5G194300	0.1	0.998696915227065	-0.3	0.847257958893559
PRUPE_5G194400	PRUPE_5G194400			1.0	0.00190680332870014
PRUPE_5G194500	PRUPE_5G194500	-0.1	0.998696915227065	0.8	0.275697067589443
PRUPE_5G194600	PRUPE_5G194600	-0.3	0.788110873321745	-0.2	0.882890416116707
PRUPE_5G194700	PRUPE_5G194700	0.1	0.998696915227065	-0.3	0.571779631958155
PRUPE_5G194800	PRUPE_5G194800			-0.7	0.0645535620652565
PRUPE_5G195000	PRUPE_5G195000	-0.1	0.998696915227065	-0.6	0.205048572591004
PRUPE_5G195100	PRUPE_5G195100	0.3	0.543114824369724	0.9	0.311539966870063
PRUPE_5G195400	PRUPE_5G195400			-0.9	0.016534256764738
PRUPE_5G195500	PRUPE_5G195500	-0.1	0.958670934741764	-1.1	0.166915322117988
PRUPE_5G195600	PRUPE_5G195600	-0.1	0.998696915227065	-1.2	0.00179817066184453
PRUPE_5G195700	PRUPE_5G195700			0.4	0.787232797384667
PRUPE_5G195800	PRUPE_5G195800			-0.7	0.481385648872669
PRUPE_5G196000	PRUPE_5G196000			0.3	0.641545413593149
PRUPE_5G196200	PRUPE_5G196200			0.2	0.781832282725901
PRUPE_5G196900	PRUPE_5G196900	0.3	0.930234942477699	-0.1	0.952127847780197
PRUPE_5G197000	PRUPE_5G197000	0.1	0.983770195582392	-0.5	0.0690538971053621
PRUPE_5G197100	PRUPE_5G197100	-0.2	0.998696915227065	0.1	0.919702603125141
PRUPE_5G197200	PRUPE_5G197200			-0.6	0.616160232782216
PRUPE_5G197300	PRUPE_5G197300			-0.2	0.908793512369644
PRUPE_5G197400	PRUPE_5G197400			-0.2	0.929447925269948
PRUPE_5G197500	PRUPE_5G197500	-0.2	0.998696915227065		
PRUPE_5G197600	PRUPE_5G197600			0.7	0.316009471968956
PRUPE_5G197700	PRUPE_5G197700			0.4	0.663419201584025
PRUPE_5G198000	PRUPE_5G198000			0.3	0.863148418882172
PRUPE_5G198100	PRUPE_5G198100	-0.2	0.998696915227065		
PRUPE_5G198200	PRUPE_5G198200			0.2	0.894688213671538
PRUPE_5G198300	PRUPE_5G198300	0.2	0.998696915227065	-0.4	0.565976308450961
PRUPE_5G198400	PRUPE_5G198400	-0.4	0.686664620483671	-0.6	0.0458572134175781
PRUPE_5G198500	PRUPE_5G198500			-0.4	0.583042934528511
PRUPE_5G198600	PRUPE_5G198600			0.4	0.758717166305768
PRUPE_5G198700	PRUPE_5G198700	0.1	0.998696915227065	0.3	0.793695035307103
PRUPE_5G198800	PRUPE_5G198800			0.5	0.290758849659696
PRUPE_5G198900	PRUPE_5G198900			0.5	0.258267939321885
PRUPE_5G199000	PRUPE_5G199000			0.7	0.307324565978518
PRUPE_5G199100	PRUPE_5G199100			-0.2	0.771015944760523
PRUPE_5G199200	PRUPE_5G199200	-0.3	0.420212743715106	0.2	0.872995895291507
PRUPE_5G199300	PRUPE_5G199300			-1.2	0.0389632621296388
PRUPE_5G199400	PRUPE_5G199400			-0.5	0.455381736644729
PRUPE_5G199500	PRUPE_5G199500	0.1	0.998696915227065	-0.4	0.259525702727098
PRUPE_5G199700	PRUPE_5G199700			-0.1	0.972064643750208
PRUPE_5G199800	PRUPE_5G199800	-0.3	0.989733809524351	-0.2	0.701517091159016
PRUPE_5G199900	PRUPE_5G199900			0.6	0.460104314958676
PRUPE_5G200000	PRUPE_5G200000			-0.1	0.91749204582012
PRUPE_5G200200	PRUPE_5G200200			0.1	0.947875625824521
PRUPE_5G200300	PRUPE_5G200300			0.5	0.716785578069872
PRUPE_5G200400	PRUPE_5G200400			0.4	0.640913362463526
PRUPE_5G200500	PRUPE_5G200500			0.3	0.76560070484947
PRUPE_5G200800	PRUPE_5G200800	-0.2	0.998696915227065	0.4	0.602178656736773
PRUPE_5G201000	PRUPE_5G201000			-0.5	0.231747729262981
PRUPE_5G201100	PRUPE_5G201100			0.3	0.692783663074847
PRUPE_5G201300	PRUPE_5G201300			0.1	0.952837499447489
PRUPE_5G201400	PRUPE_5G201400			-0.6	0.508092253664343
PRUPE_5G201500	PRUPE_5G201500	-0.3	0.921546559377112	-0.1	0.925946868750167
PRUPE_5G201600	PRUPE_5G201600	0.1	0.998696915227065	-0.5	0.115418463750698
PRUPE_5G201700	PRUPE_5G201700			0.2	0.837341730224418
PRUPE_5G201800	PRUPE_5G201800			0.2	0.875536816587241
PRUPE_5G202200	PRUPE_5G202200			-0.2	0.889223853030237
PRUPE_5G202300	PRUPE_5G202300			-0.6	0.648602543868414
PRUPE_5G202500	PRUPE_5G202500			0.1	0.948437149506401
PRUPE_5G202700	PRUPE_5G202700			0.3	0.837072717147761
PRUPE_5G202800	PRUPE_5G202800			-0.7	0.245371028896371
PRUPE_5G202900	PRUPE_5G202900			0.9	0.305195177269378
PRUPE_5G203000	PRUPE_5G203000			0.2	0.81747966569167
PRUPE_5G203100	PRUPE_5G203100	-0.1	0.998696915227065	-0.6	0.116533037308229
PRUPE_5G203300	PRUPE_5G203300			-0.1	0.939212844018578
PRUPE_5G203400	PRUPE_5G203400			0.3	0.623187930326831
PRUPE_5G203500	PRUPE_5G203500			0.1	0.938696530127254
PRUPE_5G203600	PRUPE_5G203600	0.2	0.998696915227065	-0.6	0.427718150329316
PRUPE_5G203700	PRUPE_5G203700	0.4	0.728304415230205	-0.6	0.601813667212847
PRUPE_5G203800	PRUPE_5G203800	-0.1	0.998696915227065	-0.2	0.756018029395956
PRUPE_5G203900	PRUPE_5G203900			0.5	0.175205298332115
PRUPE_5G204500	PRUPE_5G204500	-0.1	0.998696915227065	0.5	0.134722512368659
PRUPE_5G204600	PRUPE_5G204600			0.1	0.87262379499969
PRUPE_5G204700	PRUPE_5G204700			0.1	0.973821911809438
PRUPE_5G204800	PRUPE_5G204800	-0.1	0.998696915227065	-0.5	0.469917413229426
PRUPE_5G204900	PRUPE_5G204900			1.2	0.11214496766858
PRUPE_5G205200	PRUPE_5G205200	-0.1	0.998696915227065	0.4	0.528175905709598
PRUPE_5G205300	PRUPE_5G205300	-0.1	0.998696915227065	-0.1	0.912836181566585
PRUPE_5G205400	PRUPE_5G205400			-0.5	0.11685301088362
PRUPE_5G205700	PRUPE_5G205700			0.3	0.783907440506185
PRUPE_5G205800	PRUPE_5G205800	0.9	6.71304419234761E-8	0.6	0.0435279482812724
PRUPE_5G206000	PRUPE_5G206000	-0.1	0.998696915227065		
PRUPE_5G206100	PRUPE_5G206100	-0.1	0.998696915227065	0.2	0.90810194600981
PRUPE_5G206200	PRUPE_5G206200			-0.1	0.925428812372268
PRUPE_5G206300	PRUPE_5G206300	-0.1	0.998696915227065	-0.3	0.434813253851754
PRUPE_5G206500	PRUPE_5G206500	-0.1	0.998696915227065	0.1	0.893871412979785
PRUPE_5G206600	PRUPE_5G206600			0.3	0.318073293279302
PRUPE_5G206700	PRUPE_5G206700	0.1	0.998696915227065	0.4	0.329126539005464
PRUPE_5G206800	PRUPE_5G206800	-0.3	0.646044308686406	0.4	0.436669397022827
PRUPE_5G206900	PRUPE_5G206900	0.3	0.889378401775262	0.3	0.687631072170062
PRUPE_5G207100	PRUPE_5G207100	0.2	0.998696915227065	0.1	0.876468026110017
PRUPE_5G207300	PRUPE_5G207300			0.6	0.290224180007597
PRUPE_5G207400	PRUPE_5G207400			0.2	0.900266964850063
PRUPE_5G207500	PRUPE_5G207500			0.6	0.310805151052069
PRUPE_5G207600	PRUPE_5G207600	-0.3	0.952624077056926		
PRUPE_5G207700	PRUPE_5G207700	0.2	0.998696915227065	0.1	0.877374233550537
PRUPE_5G207800	PRUPE_5G207800	-0.2	0.998696915227065	-0.4	0.501047577267075
PRUPE_5G207900	PRUPE_5G207900			0.8	0.018642002111034
PRUPE_5G208000	PRUPE_5G208000			-0.2	0.79118179164924
PRUPE_5G208200	PRUPE_5G208200	-0.2	0.900960773449568	-0.3	0.688385721967541
PRUPE_5G208300	PRUPE_5G208300			0.3	0.719329184899026
PRUPE_5G208500	PRUPE_5G208500			0.2	0.847257958893559
PRUPE_5G208600	PRUPE_5G208600			0.8	0.34998282258243
PRUPE_5G208700	PRUPE_5G208700	0.3	0.857754565430797	-0.2	0.888997065323636
PRUPE_5G208800	PRUPE_5G208800			0.4	0.778944046453277
PRUPE_5G208900	PRUPE_5G208900			0.1	0.971685192725693
PRUPE_5G209700	PRUPE_5G209700			-0.2	0.900266964850063
PRUPE_5G209800	PRUPE_5G209800			0.2	0.876909426066059
PRUPE_5G210000	PRUPE_5G210000			-0.1	0.917513492149353
PRUPE_5G210100	PRUPE_5G210100			-0.2	0.920785879837126
PRUPE_5G210200	PRUPE_5G210200	0.4	0.872390615171635		
PRUPE_5G210400	PRUPE_5G210400	0.2	0.998696915227065	0.2	0.777351917220951
PRUPE_5G210500	PRUPE_5G210500			-0.4	0.596556388648612
PRUPE_5G210600	PRUPE_5G210600			0.4	0.656130143091606
PRUPE_5G210700	PRUPE_5G210700			-0.1	0.925946868750167
PRUPE_5G210800	PRUPE_5G210800			0.2	0.922950845644179
PRUPE_5G211000	PRUPE_5G211000			0.3	0.821567548598185
PRUPE_5G211100	PRUPE_5G211100	0.1	0.998696915227065	-0.4	0.299872328459967
PRUPE_5G211300	PRUPE_5G211300	0.3	0.977169717488234	0.5	0.425513980507288
PRUPE_5G211400	PRUPE_5G211400			0.5	0.559541514636813
PRUPE_5G211500	PRUPE_5G211500	0.1	0.998696915227065	0.4	0.61133251816261
PRUPE_5G211700	PRUPE_5G211700	-0.2	0.998696915227065	-0.4	0.392701133567024
PRUPE_5G211800	PRUPE_5G211800			-0.2	0.829733408803724
PRUPE_5G211900	PRUPE_5G211900	-0.1	0.998696915227065	-0.3	0.76115880754034
PRUPE_5G212000	PRUPE_5G212000			0.4	0.502461906614492
PRUPE_5G212100	PRUPE_5G212100	-0.1	0.998696915227065		
PRUPE_5G212200	PRUPE_5G212200	0.1	0.998696915227065		
PRUPE_5G212300	PRUPE_5G212300			-0.2	0.887753129039587
PRUPE_5G212600	PRUPE_5G212600	-0.1	0.998696915227065	-0.1	0.936653725863562
PRUPE_5G212700	PRUPE_5G212700	0.2	0.998696915227065	0.1	0.872196492762549
PRUPE_5G212800	PRUPE_5G212800	-0.5	0.567222237214904	-0.4	0.38402638674225
PRUPE_5G213000	PRUPE_5G213000			-0.3	0.485994737145074
PRUPE_5G213100	PRUPE_5G213100	-0.1	0.998696915227065	-0.2	0.758717166305768
PRUPE_5G213800	PRUPE_5G213800			-0.1	0.892468815910309
PRUPE_5G213900	PRUPE_5G213900	0.1	0.998696915227065	-0.1	0.929552886000687
PRUPE_5G214000	PRUPE_5G214000	-0.2	0.998696915227065	-0.5	0.362466529768316
PRUPE_5G214300	PRUPE_5G214300			0.1	0.912836181566585
PRUPE_5G214400	PRUPE_5G214400	-0.1	0.998696915227065	-0.2	0.800430448625634
PRUPE_5G214500	PRUPE_5G214500			0.4	0.482730204768911
PRUPE_5G214600	PRUPE_5G214600			0.5	0.476598657849032
PRUPE_5G214700	PRUPE_5G214700	-0.2	0.998696915227065	-0.1	0.861764318101137
PRUPE_5G214900	PRUPE_5G214900			-0.2	0.906317593036838
PRUPE_5G215200	PRUPE_5G215200	0.1	0.998696915227065	0.1	0.913639465536219
PRUPE_5G215700	PRUPE_5G215700			-0.2	0.869558079765531
PRUPE_5G215800	PRUPE_5G215800	0.2	0.918344552269355		
PRUPE_5G215900	PRUPE_5G215900	0.3	0.941352274653735		
PRUPE_5G216100	PRUPE_5G216100			-0.2	0.884774894693067
PRUPE_5G216200	PRUPE_5G216200			0.1	0.929235479167024
PRUPE_5G216300	PRUPE_5G216300	0.4	0.85260219301074	0.5	0.348388117341079
PRUPE_5G216400	PRUPE_5G216400	0.5	0.583419792122498		
PRUPE_5G216500	PRUPE_5G216500	0.3	0.907735533894909		
PRUPE_5G216600	PRUPE_5G216600			0.3	0.776669595545497
PRUPE_5G216700	PRUPE_5G216700			0.5	0.469408645882565
PRUPE_5G216800	PRUPE_5G216800	0.1	0.998696915227065	0.1	0.894688213671538
PRUPE_5G216900	PRUPE_5G216900			-0.2	0.783907440506185
PRUPE_5G217000	PRUPE_5G217000	0.2	0.998696915227065	0.2	0.832085141060478
PRUPE_5G217100	PRUPE_5G217100			0.4	0.695810062481565
PRUPE_5G217200	PRUPE_5G217200			1.1	0.194916581974128
PRUPE_5G217300	PRUPE_5G217300			0.3	0.738007669960052
PRUPE_5G217400	PRUPE_5G217400	-0.3	0.913554087961444		
PRUPE_5G217600	PRUPE_5G217600			0.3	0.558681117853733
PRUPE_5G217700	PRUPE_5G217700	0.3	0.795379947871651	-0.3	0.841102662974214
PRUPE_5G217800	PRUPE_5G217800	-0.1	0.998696915227065	-0.1	0.939350577347962
PRUPE_5G218000	PRUPE_5G218000			-0.5	0.738662942709798
PRUPE_5G218100	PRUPE_5G218100	-0.2	0.998696915227065	-0.2	0.758700513942952
PRUPE_5G218200	PRUPE_5G218200	0.1	0.998696915227065	0.8	0.0633717381288375
PRUPE_5G218300	PRUPE_5G218300			0.1	0.895889546057778
PRUPE_5G218400	PRUPE_5G218400	-0.1	0.998696915227065		
PRUPE_5G218500	PRUPE_5G218500	0.4	0.443702846581023	0.6	0.633586510793675
PRUPE_5G218600	PRUPE_5G218600	0.3	0.274769817778368	-0.5	0.700959445713317
PRUPE_5G218700	PRUPE_5G218700			0.6	0.62397406927616
PRUPE_5G218800	PRUPE_5G218800	0.3	0.81509591130349	-0.1	0.972435337812979
PRUPE_5G218900	PRUPE_5G218900			-0.3	0.763916326965897
PRUPE_5G219100	PRUPE_5G219100			-1.9	8.73156925791419E-5
PRUPE_5G219400	PRUPE_5G219400			-0.8	0.401141120430905
PRUPE_5G219600	PRUPE_5G219600	0.2	0.998696915227065	-0.2	0.805317580621344
PRUPE_5G219700	PRUPE_5G219700			-0.6	0.640630506219351
PRUPE_5G220000	PRUPE_5G220000			-0.1	0.777900980309018
PRUPE_5G220100	PRUPE_5G220100	0.1	0.998696915227065	-0.2	0.731140724138192
PRUPE_5G220200	PRUPE_5G220200			0.1	0.954526637011781
PRUPE_5G220300	PRUPE_5G220300			0.5	0.644325504021399
PRUPE_5G220500	PRUPE_5G220500	0.3	0.521595346465077	0.6	0.342119470099722
PRUPE_5G220600	PRUPE_5G220600	0.4	0.789829748617275	0.5	0.429035502888098
PRUPE_5G220700	PRUPE_5G220700	0.2	0.992963923282489	-0.2	0.779207723394666
PRUPE_5G220800	PRUPE_5G220800			0.4	0.581220297110084
PRUPE_5G220900	PRUPE_5G220900			0.4	0.635891721684245
PRUPE_5G221000	PRUPE_5G221000	0.5	0.0305094906348551		
PRUPE_5G221100	PRUPE_5G221100			-0.5	0.150415289714613
PRUPE_5G221400	PRUPE_5G221400	0.1	0.998696915227065	-0.4	0.464359977392357
PRUPE_5G221500	PRUPE_5G221500			0.1	0.921230276236517
PRUPE_5G221600	PRUPE_5G221600			1.0	0.0216654822327046
PRUPE_5G221700	PRUPE_5G221700			-0.2	0.749157499721394
PRUPE_5G221800	PRUPE_5G221800	-0.1	0.998696915227065	0.5	0.441024190994259
PRUPE_5G221900	PRUPE_5G221900	0.1	0.998696915227065	-0.1	0.899706190528763
PRUPE_5G222100	PRUPE_5G222100	-0.1	0.998696915227065		
PRUPE_5G222400	PRUPE_5G222400			0.2	0.802177661496003
PRUPE_5G222500	PRUPE_5G222500	-0.4	0.0630908670025285	-0.4	0.264098973673335
PRUPE_5G222600	PRUPE_5G222600			0.2	0.850825455908369
PRUPE_5G222700	PRUPE_5G222700			-0.1	0.944646663958917
PRUPE_5G222800	PRUPE_5G222800			0.6	0.344757130849423
PRUPE_5G222900	PRUPE_5G222900	-0.1	0.998696915227065	0.1	0.787679797839015
PRUPE_5G223000	PRUPE_5G223000			0.5	0.475443546043201
PRUPE_5G223100	PRUPE_5G223100	-0.6	0.224091438146171	-0.3	0.586298451321598
PRUPE_5G223200	PRUPE_5G223200			0.2	0.837039733709871
PRUPE_5G223300	PRUPE_5G223300			-0.2	0.843704345571626
PRUPE_5G223400	PRUPE_5G223400			-0.2	0.892443504490564
PRUPE_5G223600	PRUPE_5G223600			-0.8	0.182865324967667
PRUPE_5G223800	PRUPE_5G223800			-0.3	0.794009654240788
PRUPE_5G224100	PRUPE_5G224100	0.1	0.998696915227065	0.4	0.321539452291356
PRUPE_5G224200	PRUPE_5G224200			0.7	0.350517863384999
PRUPE_5G224300	PRUPE_5G224300	0.1	0.998696915227065	0.3	0.696200399682769
PRUPE_5G224500	PRUPE_5G224500			0.3	0.696455192511513
PRUPE_5G224600	PRUPE_5G224600			0.1	0.965486278973442
PRUPE_5G224700	PRUPE_5G224700			0.9	0.305903757123124
PRUPE_5G224800	PRUPE_5G224800	-0.4	0.640996270826498		
PRUPE_5G224900	PRUPE_5G224900	-0.2	0.998696915227065	-0.1	0.933542092436927
PRUPE_5G225000	PRUPE_5G225000			0.1	0.960696748518294
PRUPE_5G225100	PRUPE_5G225100	0.1	0.998696915227065	0.3	0.46952480087012
PRUPE_5G225200	PRUPE_5G225200			0.4	0.663316360094558
PRUPE_5G225300	PRUPE_5G225300			0.1	0.960696748518294
PRUPE_5G225400	PRUPE_5G225400			0.5	0.511963446357478
PRUPE_5G225600	PRUPE_5G225600	-0.4	0.838105467144191		
PRUPE_5G225700	PRUPE_5G225700			-1.7	0.0110838189864764
PRUPE_5G225800	PRUPE_5G225800			-0.2	0.847257958893559
PRUPE_5G225900	PRUPE_5G225900			-0.6	0.589022246105556
PRUPE_5G226200	PRUPE_5G226200			-1.1	0.0311420720930512
PRUPE_5G226500	PRUPE_5G226500	0.1	0.998696915227065	0.2	0.787679797839015
PRUPE_5G226600	PRUPE_5G226600	0.1	0.998696915227065	0.2	0.651758997455398
PRUPE_5G226700	PRUPE_5G226700	-0.2	0.998696915227065	0.3	0.660196115011265
PRUPE_5G226800	PRUPE_5G226800			0.3	0.768442559087487
PRUPE_5G227000	PRUPE_5G227000	0.2	0.998696915227065	-0.2	0.727491671101123
PRUPE_5G227100	PRUPE_5G227100	-0.1	0.998696915227065	0.4	0.431850330475699
PRUPE_5G227300	PRUPE_5G227300	-0.1	0.998696915227065	0.3	0.836897226770271
PRUPE_5G227400	PRUPE_5G227400			-0.2	0.921181295918098
PRUPE_5G227500	PRUPE_5G227500			0.1	0.958459248944997
PRUPE_5G227600	PRUPE_5G227600			-0.2	0.830832116706648
PRUPE_5G227700	PRUPE_5G227700	0.1	0.998696915227065	-0.8	0.11896728066931
PRUPE_5G227900	PRUPE_5G227900	-0.2	0.997351678391495	0.2	0.8606312560174
PRUPE_5G228000	PRUPE_5G228000			-0.8	0.0541715778710145
PRUPE_5G228100	PRUPE_5G228100			-0.1	0.948981946342863
PRUPE_5G228200	PRUPE_5G228200			0.2	0.885690510419211
PRUPE_5G228300	PRUPE_5G228300			-0.2	0.820101170233124
PRUPE_5G228400	PRUPE_5G228400			-0.7	0.430544845419769
PRUPE_5G228500	PRUPE_5G228500			0.1	0.943256392995491
PRUPE_5G228800	PRUPE_5G228800			0.1	0.956836060405565
PRUPE_5G228900	PRUPE_5G228900			0.3	0.842458524625716
PRUPE_5G229000	PRUPE_5G229000			0.3	0.836897226770271
PRUPE_5G229100	PRUPE_5G229100	0.2	0.940238264786307		
PRUPE_5G229400	PRUPE_5G229400			0.3	0.765002252687976
PRUPE_5G229800	PRUPE_5G229800			0.1	0.925381133246078
PRUPE_5G229900	PRUPE_5G229900	0.1	0.998696915227065	0.1	0.916055012567564
PRUPE_5G230000	PRUPE_5G230000	-0.1	0.998696915227065	-0.4	0.378286317317948
PRUPE_5G230100	PRUPE_5G230100			0.1	0.971685192725693
PRUPE_5G230300	PRUPE_5G230300			0.1	0.955606903490796
PRUPE_5G230400	PRUPE_5G230400	0.3	0.683397214675249	0.4	0.403456708058149
PRUPE_5G230500	PRUPE_5G230500	0.1	0.998696915227065		
PRUPE_5G230600	PRUPE_5G230600			-0.2	0.71969163096045
PRUPE_5G230700	PRUPE_5G230700			0.5	0.641661210832964
PRUPE_5G230800	PRUPE_5G230800			0.6	0.53957985955885
PRUPE_5G231000	PRUPE_5G231000			0.5	0.345274540194582
PRUPE_5G231100	PRUPE_5G231100			1.2	0.123639239645827
PRUPE_5G231400	PRUPE_5G231400	-0.2	0.998696915227065	0.2	0.800225758541846
PRUPE_5G231600	PRUPE_5G231600	-0.1	0.998696915227065	0.3	0.72373588013133
PRUPE_5G231700	PRUPE_5G231700			0.1	0.956836060405565
PRUPE_5G231800	PRUPE_5G231800			-0.4	0.334715829157512
PRUPE_5G231900	PRUPE_5G231900	-0.1	0.998696915227065	0.1	0.977224448027244
PRUPE_5G232000	PRUPE_5G232000	-0.1	0.998696915227065		
PRUPE_5G232100	PRUPE_5G232100			0.4	0.345158139451156
PRUPE_5G232200	PRUPE_5G232200			-0.4	0.358722352480989
PRUPE_5G232300	PRUPE_5G232300	-0.1	0.998696915227065	0.3	0.648602543868414
PRUPE_5G232400	PRUPE_5G232400			-0.2	0.912102684259794
PRUPE_5G232500	PRUPE_5G232500			0.4	0.689585023856655
PRUPE_5G233000	PRUPE_5G233000	0.1	0.998696915227065		
PRUPE_5G233100	PRUPE_5G233100	-0.2	0.998696915227065	0.4	0.217501619563351
PRUPE_5G233300	PRUPE_5G233300	0.1	0.998696915227065	-0.8	0.0358316159828355
PRUPE_5G233500	PRUPE_5G233500			0.2	0.908946737337077
PRUPE_5G233700	PRUPE_5G233700	0.5	0.580549394830286	-0.1	0.922037884742715
PRUPE_5G233800	PRUPE_5G233800	0.2	0.998696915227065	0.1	0.886138522483111
PRUPE_5G233900	PRUPE_5G233900			0.1	0.895432411565709
PRUPE_5G234000	PRUPE_5G234000	0.2	0.998696915227065	-0.2	0.788176374368503
PRUPE_5G234100	PRUPE_5G234100			-0.1	0.802739247757133
PRUPE_5G234200	PRUPE_5G234200	-0.2	0.958100320971535	-0.2	0.738171522735087
PRUPE_5G234300	PRUPE_5G234300	0.1	0.998696915227065	0.2	0.753830327265345
PRUPE_5G234400	PRUPE_5G234400			-0.1	0.887753129039587
PRUPE_5G234500	PRUPE_5G234500			0.3	0.739176570304324
PRUPE_5G234600	PRUPE_5G234600			-0.5	0.681367686651045
PRUPE_5G234700	PRUPE_5G234700	-0.2	0.663996523119196	-0.1	0.924859361715521
PRUPE_5G234800	PRUPE_5G234800			0.4	0.584725983934154
PRUPE_5G234900	PRUPE_5G234900	0.2	0.998696915227065	-0.1	0.928131839479048
PRUPE_5G235200	PRUPE_5G235200			-0.1	0.820204387680561
PRUPE_5G235300	PRUPE_5G235300	0.2	0.977169717488234	-0.3	0.676804063749405
PRUPE_5G235400	PRUPE_5G235400	-0.1	0.998696915227065	0.1	0.902191137257963
PRUPE_5G235500	PRUPE_5G235500	-0.1	0.998696915227065	0.3	0.577828333854332
PRUPE_5G235700	PRUPE_5G235700			0.1	0.966431580174256
PRUPE_5G235800	PRUPE_5G235800			-0.3	0.815648038840676
PRUPE_5G235900	PRUPE_5G235900	-0.1	0.998696915227065	-0.6	0.15587046195683
